date,symbol,momentum_20,rank,selected_by_design_c,candidate_count,forward_return_1d,forward_return_3d,forward_return_5d,forward_return_10d,forward_return_20d
2024-02-22,HMPRO,0.018518500530834592,7,True,10,0.0,0.018181800842285156,-0.009090943769975324,0.018181800842285156,0.0
2024-02-22,KTB,0.01840497904607763,8,True,10,-0.018072357681633844,-0.03012048123553901,-0.024096362008327765,-0.036144600462750365,-0.03012048123553901
2024-02-22,CENTEL,0.0117647058823529,9,True,10,-0.011627906976744207,0.01744186046511631,-0.005813953488372103,0.0,0.01744186046511631
2024-02-22,IVL,0.008230484329992294,10,True,10,-0.02448981148856011,-0.07346935661471621,-0.03265303008410392,-0.020408163265306145,-0.004081648223253964
2024-02-28,GLOBAL,0.12103888771750726,1,True,7,0.024096443684604285,0.00602411092115096,0.00602411092115096,0.00602411092115096,0.018072332763453103
2024-02-28,PTTGC,0.10218978102189791,2,True,7,0.0066225165562914245,-0.013245033112582738,-0.013245033112582738,0.0331125827814569,0.019867549668874274
2024-02-28,MTC,0.07017543859649122,3,True,7,0.0,0.005464480874316946,0.0,0.005464480874316946,0.021857923497267784
2024-02-28,BDMS,0.06422018348623859,4,True,7,-0.017241379310344862,-0.0431034482758621,0.008620689655172376,0.0,-0.017241379310344862
2024-02-28,HMPRO,0.056603717566302336,5,True,7,0.0,-0.017857126131349377,0.0,-0.017857126131349377,-0.026785731771771237
2024-02-28,TOP,0.036363636363636376,6,True,7,-0.01754385964912286,0.004385964912280604,0.03508771929824572,0.013157894736842035,0.030701754385964897
2024-02-28,CENTEL,0.011560693641618602,7,True,7,-0.017142857142857126,-0.040000000000000036,-0.02285714285714291,-0.011428571428571455,0.011428571428571344
2024-03-04,GLOBAL,0.08549995503902386,1,True,6,0.011976076628293031,-0.01197601512925528,-0.005988038314146404,0.017964114942439657,0.0
2024-03-04,PTTGC,0.07194244604316546,2,True,6,0.0,-0.006711409395973145,0.01342281879194629,0.05369127516778516,0.06040268456375841
2024-03-04,TOP,0.050458715596330306,3,True,6,0.0,-0.008733624454148492,-0.013100436681222738,0.03056768558951961,0.013100436681222627
2024-03-04,HMPRO,0.028037401503044235,4,True,6,0.0,0.018181800842285156,0.018181800842285156,0.0,-0.0363636016845702
2024-03-04,MTC,0.027932960893854775,5,True,6,-0.005434782608695676,-0.005434782608695676,0.005434782608695565,0.016304347826086918,0.02717391304347827
2024-03-04,KTB,0.012422288872800724,6,True,6,-0.012269869015459345,-0.030674789553907456,-0.030674789553907456,-0.006134876000100209,0.036809841076896
2024-03-07,GLOBAL,0.07924528453985791,1,True,5,0.012121178546917522,0.006060558151219642,0.018181861187094528,0.030303039734011827,0.0
2024-03-07,BDMS,0.044642857142857206,2,True,5,-0.008547008547008517,0.0,-0.008547008547008517,-0.017094017094017144,-0.03418803418803418
2024-03-07,MTC,0.028089887640449396,3,True,5,0.021857923497267784,0.010928961748633892,0.016393442622950838,0.021857923497267784,0.016393442622950838
2024-03-07,HMPRO,0.00900895714943828,4,True,5,0.0,0.0,-0.008928520490927516,-0.017857126131349377,-0.07142858967489174
2024-03-07,CENTEL,0.00588235294117645,5,True,5,0.005847953216374213,0.005847953216374213,0.023391812865497075,0.023391812865497075,0.029239766081871288
2024-03-12,PTTGC,0.07092198581560294,1,True,7,0.0331125827814569,0.0662251655629138,0.0331125827814569,0.019867549668874274,0.07947019867549665
2024-03-12,BDMS,0.054054054054053946,2,True,7,-0.008547008547008517,-0.008547008547008517,-0.017094017094017144,-0.02564102564102566,-0.03418803418803418
2024-03-12,GLOBAL,0.05268289715586971,3,True,7,0.00602411092115096,0.012048283711816987,0.018072332763453103,0.0,0.018072332763453103
2024-03-12,MTC,0.033519553072625774,4,True,7,-0.00540540540540535,0.00540540540540535,0.0,-0.010810810810810811,-0.00540540540540535
2024-03-12,HMPRO,0.018181800842285156,5,True,7,-0.017857126131349377,-0.008928520490927516,-0.035714252262698754,-0.0446428579031205,-0.026785731771771237
2024-03-12,CENTEL,0.0117647058823529,6,True,7,0.005813953488372103,0.01744186046511631,-0.005813953488372103,0.029069767441860517,0.058139534883721034
2024-03-12,BGRIM,0.008620689655172376,7,True,7,-0.03418803418803418,-0.042735042735042694,-0.02564102564102566,-0.05982905982905984,-0.042735042735042694
2024-03-15,PTTGC,0.07333333333333325,1,True,9,-0.024844720496894457,-0.04347826086956519,-0.024844720496894457,-0.0496894409937888,0.006211180124223503
2024-03-15,GLOBAL,0.05253016556944656,2,True,9,0.011904728427184263,0.005952333647108343,0.011904728427184263,-0.017857184340228094,-0.005952455913043608
2024-03-15,MTC,0.03910614525139655,3,True,9,0.005376344086021501,-0.005376344086021501,0.005376344086021501,0.016129032258064502,-0.06451612903225812
2024-03-15,KTB,0.03870970203030488,4,True,9,0.006211203670828613,0.0,0.0,0.055900596099744515,0.006211203670828613
2024-03-15,BDMS,0.03571428571428581,5,True,9,0.0,-0.008620689655172376,-0.008620689655172376,-0.017241379310344862,-0.0431034482758621
2024-03-15,CENTEL,0.035502958579881616,6,True,9,-0.02285714285714291,-0.02285714285714291,0.0,-0.017142857142857126,-0.005714285714285672
2024-03-15,IVL,0.030612244897959107,7,True,9,-0.025742559149713795,-0.045544539347733615,-0.03366338144434544,-0.0613861083984375,0.01980198019801982
2024-03-15,TOP,0.026086956521739202,8,True,9,0.0,0.008474576271186418,0.008474576271186418,0.008474576271186418,0.0
2024-03-15,HMPRO,0.018348694489809914,9,True,9,-0.009009043066040667,-0.027027043281519503,-0.009009043066040667,-0.045045043496998116,-0.05405408656303878
2024-03-20,GLOBAL,0.07828223471997187,1,True,8,0.0059171737874452734,-0.017751521362335487,0.0,-0.017751521362335487,-0.04733726875708788
2024-03-20,MTC,0.06321839080459779,2,True,8,0.0108108108108107,-0.010810810810810811,0.0108108108108107,0.00540540540540535,-0.032432432432432434
2024-03-20,PTTGC,0.033557046979865834,3,True,8,0.01948051948051943,0.01298701298701288,0.0,0.06493506493506485,-0.00649350649350644
2024-03-20,IVL,0.02553193112637131,4,True,8,0.01244810092580817,0.0041493933563012675,0.008298707569506902,0.04771782573972483,-0.0041493933563011565
2024-03-20,BGRIM,0.017857142857142794,5,True,8,0.0,-0.02631578947368418,-0.02631578947368418,-0.04385964912280704,-0.0964912280701754
2024-03-20,TOP,0.012765957446808418,6,True,8,0.0,-0.012605042016806678,-0.012605042016806678,-0.004201680672268893,-0.03361344537815125
2024-03-20,SCGP,0.008695652173912993,7,True,8,0.01724137931034475,0.0,0.0,0.02586206896551735,0.14655172413793105
2024-03-20,KTB,0.00625002384185791,8,True,8,0.0,0.04347818875808751,0.04347818875808751,0.018633492543629337,0.006211203670828613
2024-03-25,CENTEL,0.04117647058823537,1,True,6,0.0,0.0,-0.03389830508474578,-0.016949152542372836,0.005649717514124353
2024-03-25,KTB,0.030674848061536863,2,True,6,0.005952403929229133,0.0,0.005952403929229133,0.0,-0.017857098255025683
2024-03-25,PTTGC,0.026315789473684292,3,True,6,-0.012820512820512775,-0.02564102564102566,0.012820512820512775,0.03846153846153855,-0.05128205128205132
2024-03-25,BGRIM,0.0183486238532109,4,True,6,-0.009009009009009028,0.0,-0.009009009009009028,0.009009009009008917,-0.07207207207207211
2024-03-25,TOP,0.012931034482758674,5,True,6,0.0,0.0,-0.012765957446808529,-0.004255319148936176,-0.04255319148936165
2024-03-25,IVL,0.012552349338808222,6,True,6,0.0,-0.012396741113686494,0.02066115637342092,0.043388396857761524,-0.016528988151582213
2024-03-28,TOP,0.049107142857142794,1,True,6,0.012765957446808418,0.004255319148936065,0.008510638297872353,0.004255319148936065,-0.09361702127659577
2024-03-28,KTB,0.04347818875808751,2,True,6,0.011904807858458266,-0.01190469432579655,-0.01190469432579655,-0.035714196510051366,-0.005952290396567306
2024-03-28,SCGP,0.03571428571428581,3,True,6,-0.017241379310344862,0.034482758620689724,0.034482758620689724,0.09482758620689657,0.10344827586206895
2024-03-28,CENTEL,0.029069767441860517,4,True,6,-0.02824858757062143,-0.016949152542372836,-0.005649717514124242,-0.016949152542372836,-0.005649717514124242
2024-03-28,MTC,0.016393442622950838,5,True,6,0.016129032258064502,0.005376344086021501,0.0,-0.06451612903225812,-0.043010752688172005
2024-03-28,OSP,0.014778382053408423,6,True,6,-0.0145631620802803,0.0,-0.0145631620802803,-0.019417456850636006,0.019417456850636006
2024-04-02,SCGP,0.10091743119266061,1,True,9,-0.008333333333333304,-0.008333333333333304,0.09166666666666656,0.06666666666666665,0.08333333333333326
2024-04-02,OSP,0.09574474560939494,2,True,9,-0.00970877472018672,-0.019417456850636006,-0.004854387360093471,-0.0145631620802803,0.019417456850636006
2024-04-02,PTTGC,0.08053691275167796,3,True,9,0.01863354037267073,-0.012422360248447228,0.012422360248447228,-0.06211180124223603,-0.0993788819875776
2024-04-02,IVL,0.07296140852380217,4,True,9,0.010000000000000009,0.010000000000000009,0.030000000000000027,-0.048000030517578174,-0.048000030517578174
2024-04-02,LH,0.04166669426141034,5,True,9,-0.006666692097981763,-0.013333320617675781,0.020000012715657656,-0.026666641235351562,-0.05999997456868489
2024-04-02,KTB,0.031055899885286564,6,True,9,-0.0120482384544226,0.0,0.01807224278111641,0.0,0.006024119227211244
2024-04-02,TOP,0.03056768558951961,7,True,9,0.004237288135593209,-0.008474576271186418,-0.016949152542372836,-0.029661016949152574,-0.10593220338983056
2024-04-02,CENTEL,0.029585798816567976,8,True,9,0.011494252873563315,0.0,0.04597701149425282,0.011494252873563315,0.02298850574712641
2024-04-02,MTC,0.021857923497267784,9,True,9,-0.005347593582887722,-0.0267379679144385,-0.016042780748663055,-0.06417112299465244,-0.005347593582887722
2024-04-05,SCGP,0.053097345132743445,1,True,6,0.050420168067226934,0.08403361344537807,0.0672268907563025,0.09243697478991586,0.050420168067226934
2024-04-05,PTTGC,0.052980132450331174,2,True,6,0.018867924528301883,0.018867924528301883,0.018867924528301883,-0.0691823899371069,-0.08805031446540879
2024-04-05,IVL,0.05208333333333326,3,True,6,0.0,0.01980198019801982,0.01980198019801982,-0.0613861083984375,-0.03762379259166149
2024-04-05,KTB,0.03750002384185791,4,True,6,0.012048123553905166,0.03012048123553912,-0.024096362008327765,-0.0120482384544226,0.024096362008327654
2024-04-05,LH,0.02777781825006853,5,True,6,0.0337837833483956,0.02027028289652799,0.02027028289652799,-0.02027028289652799,-0.04729728380026321
2024-04-05,GLOBAL,0.005988099813184489,6,True,6,0.005952333647108343,-0.005952455913043608,-0.005952455913043608,-0.0357143075474885,-0.04166670232756453
2024-04-11,KTB,0.07547174790752464,1,True,7,-0.05263155546508358,-0.05263155546508358,-0.05263155546508358,-0.017543926182263303,-0.011695950788175535
2024-04-11,SCGP,0.07499999999999996,2,True,7,-0.015503875968992276,-0.03100775193798455,0.03100775193798455,0.007751937984496138,-0.046511627906976716
2024-04-11,LH,0.05594406853597067,3,True,7,0.0,0.0,-0.04635766524870244,-0.01324508330376517,-0.06622516388987454
2024-04-11,IVL,0.04251008925619115,4,True,7,0.0,0.0,-0.06796116504854366,-0.07184467500853298,-0.052427199280377645
2024-04-11,PTTGC,0.03846153846153855,5,True,7,0.0,0.0,-0.05555555555555558,-0.09259259259259256,-0.1049382716049383
2024-04-11,CENTEL,0.034682080924855585,6,True,7,-0.027932960893854775,-0.027932960893854775,0.011173184357541999,-0.005586592178770999,0.022346368715083775
2024-04-11,TOP,0.02164502164502169,7,True,7,0.0,0.0,-0.025423728813559365,-0.04661016949152541,-0.11440677966101698
2024-04-19,LH,0.07092198389683757,1,True,4,-0.03311258194493727,-0.04635766524870244,-0.026490103450292568,-0.04635766524870244,-0.0993377458348117
2024-04-19,SCGP,0.050420168067226934,2,True,4,0.02400000000000002,0.06400000000000006,0.03200000000000003,0.02400000000000002,0.06400000000000006
2024-04-19,IVL,0.046747951247859465,3,True,4,-0.0757281849685224,-0.06796116504854366,-0.0757281849685224,-0.09126215073668831,-0.0330097235522222
2024-04-19,PTTGC,0.031847133757961776,4,True,4,-0.0679012345679012,-0.05555555555555558,-0.0864197530864198,-0.11111111111111116,-0.0864197530864198
2024-04-24,SCGP,0.12711864406779672,1,True,3,-0.022556390977443663,-0.022556390977443663,-0.03759398496240607,-0.06766917293233088,0.007518796992481258
2024-04-24,OSP,0.0703517409732326,2,True,3,0.009389707516583634,-0.009389617969696284,-0.014084471727988102,-0.023474179244571736,0.014084561274875451
2024-04-24,CENTEL,0.03428571428571425,3,True,3,-0.016574585635359074,-0.016574585635359074,-0.027624309392265234,-0.03314917127071826,-0.12154696132596687
2024-04-29,SCGP,0.11111111111111116,1,True,6,0.0,-0.01538461538461533,0.0,-0.05384615384615388,0.05384615384615388
2024-04-29,LH,0.049295761877997,2,True,6,0.0,-0.03355704783899316,-0.05369122533839754,-0.05369122533839754,-0.0872482731773907
2024-04-29,RATCH,0.03603603603603611,3,True,6,0.0,0.0,-0.008695652173912993,-0.008695652173912993,0.008695652173912993
2024-04-29,OSP,0.034313763530838814,4,True,6,0.018957327549697922,0.0,-0.0047393544863415515,0.014217973063356704,0.08056866468513335
2024-04-29,BDMS,0.00877192982456143,5,True,6,0.0,0.008695652173912993,0.008695652173912993,0.026086956521739202,-0.034782608695652195
2024-04-29,CENTEL,0.005649717514124353,6,True,6,0.0,-0.005617977528089901,0.0,0.028089887640449396,-0.0955056179775281
2024-05-03,SCGP,0.12280701754385959,1,True,6,0.0,-0.0078125,-0.0234375,0.046875,0.09375
2024-05-03,OSP,0.03940892485102476,2,True,6,0.0,-0.009478708972682881,0.0,0.018957327549697922,0.1090047012075146
2024-05-03,RATCH,0.03603603603603611,3,True,6,0.0,-0.017391304347826098,-0.017391304347826098,0.0,-0.017391304347826098
2024-05-03,CENTEL,0.029069767441860517,4,True,6,0.0,-0.011299435028248594,0.005649717514124353,-0.05649717514124297,-0.07909604519774016
2024-05-03,BDMS,0.01754385964912286,5,True,6,0.0,0.008620689655172376,0.008620689655172376,0.008620689655172376,-0.06034482758620685
2024-05-03,COM7,0.010471144062638604,6,True,6,0.0,-0.015544002534698453,0.010362734240704219,-0.015544002534698453,-0.12435231675666125
2024-05-09,BDMS,0.03539823008849563,1,True,5,-0.008547008547008517,0.008547008547008517,0.008547008547008517,-0.017094017094017144,-0.0854700854700855
2024-05-09,OSP,0.0245098043798897,2,True,5,-0.004784707334686611,0.028708152747416893,0.023923445412730615,0.03349286008210339,0.11004790365498174
2024-05-09,KTB,0.01829275313337253,3,True,5,0.005987932308542776,0.017964025350603707,0.011975978829573242,0.017964025350603707,0.05988023678532972
2024-05-09,MTC,0.005376344086021501,4,True,5,0.02673796791443861,-0.005347593582887722,-0.005347593582887722,-0.021390374331550777,-0.06417112299465244
2024-05-09,COM7,0.005291025581380282,5,True,5,0.026315789473684292,0.015789433529502572,0.00526317797209086,0.015789433529502572,-0.10526315789473684
2024-05-14,OSP,0.053921588335253734,1,True,7,-0.004651180533475463,0.0,0.0,0.03720926684002546,0.04651162790697683
2024-05-14,BDMS,0.04424778761061954,2,True,7,0.0,-0.008474576271186418,-0.025423728813559365,-0.05932203389830504,-0.06779661016949157
2024-05-14,CENTEL,0.028735632183908066,3,True,7,0.022346368715083775,-0.06703910614525144,-0.06703910614525144,-0.1005586592178771,-0.1061452513966481
2024-05-14,RATCH,0.027027027027026973,4,True,7,0.0,0.00877192982456143,0.00877192982456143,0.01754385964912286,-0.052631578947368474
2024-05-14,KTB,0.011904807858458266,5,True,7,-0.005882375380572125,0.0,0.01176475076114425,-0.005882375380572125,0.02941176470588225
