design,signal_date,execution_date,symbol,side,quantity,order_type,validity,requested_price,executed_price,status,reason,order_value,commission,vat,total_fees,slippage,membership_end_date,date,year,month,tick_size,slippage_bps,fee_total,transaction_cost,price_bucket,notional_bucket,reason_class
A,2023-06-14 00:00:00,2023-06-15 00:00:00,IVL,BUY,41371,LIMIT,IOC,35.25,35.25,FILLED,,1458327.75,2289.5745675,160.270219725,2449.844787225,10342.75,,2023-06-15,2023,2023-06,0.25,70.92198581560284,2449.844787225,12792.594787225,25-50,Q4,NORMAL_STRATEGY
A,2023-06-19 00:00:00,2023-06-20 00:00:00,MTC,SELL,35569,LIMIT,IOC,40.25,40.25,FILLED,,1431652.25,2247.6940325,157.338582275,2405.032614775,8892.25,,2023-06-20,2023,2023-06,0.25,62.11180124223602,2405.032614775,11297.282614775,25-50,Q4,NORMAL_STRATEGY
A,2023-06-19 00:00:00,2023-06-20 00:00:00,COM7,SELL,51622,LIMIT,IOC,27.25,27.25,FILLED,,1406699.5,2208.518215,154.59627505,2363.11449005,12905.5,,2023-06-20,2023,2023-06,0.25,91.74311926605505,2363.11449005,15268.61449005,25-50,Q4,NORMAL_STRATEGY
A,2023-06-19 00:00:00,2023-06-20 00:00:00,IVL,BUY,337,LIMIT,IOC,35.0,35.0,FILLED,,11795.0,18.51815,1.2962705,19.8144205,84.25,,2023-06-20,2023,2023-06,0.25,71.42857142857143,19.814420499999997,104.0644205,25-50,Q1,NORMAL_STRATEGY
A,2023-06-19 00:00:00,2023-06-20 00:00:00,KTB,BUY,74,LIMIT,IOC,19.6,19.6,FILLED,,1450.4,2.277128,0.15939896,2.43652696,7.4,,2023-06-20,2023,2023-06,0.1,51.0204081632653,2.4365269599999997,9.83652696,10-25,Q1,NORMAL_STRATEGY
A,2023-06-19 00:00:00,2023-06-20 00:00:00,PTTGC,BUY,37430,LIMIT,IOC,39.0,39.0,FILLED,,1459770.0,2291.8389,160.428723,2452.267623,9357.5,,2023-06-20,2023,2023-06,0.25,64.1025641025641,2452.267623,11809.767623,25-50,Q4,NORMAL_STRATEGY
A,2023-06-19 00:00:00,2023-06-20 00:00:00,RATCH,BUY,38927,LIMIT,IOC,37.5,37.5,FILLED,,1459762.5,2291.827125,160.42789875,2452.25502375,9731.75,,2023-06-20,2023,2023-06,0.25,66.66666666666667,2452.25502375,12184.00502375,25-50,Q4,NORMAL_STRATEGY
A,2023-06-19 00:00:00,2023-06-20 00:00:00,TOP,BUY,31734,LIMIT,IOC,46.0,46.0,FILLED,,1459764.0,2291.82948,160.4280636,2452.2575436,7933.5,,2023-06-20,2023,2023-06,0.25,54.34782608695652,2452.2575435999997,10385.7575436,25-50,Q4,NORMAL_STRATEGY
A,2023-06-22 00:00:00,2023-06-23 00:00:00,PTTGC,SELL,37430,LIMIT,IOC,36.75,36.75,FILLED,,1375552.5,2159.617425,151.17321975,2310.79064475,9357.5,,2023-06-23,2023,2023-06,0.25,68.02721088435374,2310.79064475,11668.290644749999,25-50,Q4,NORMAL_STRATEGY
A,2023-06-22 00:00:00,2023-06-23 00:00:00,RATCH,SELL,38927,LIMIT,IOC,36.25,36.25,FILLED,,1411103.75,2215.4328875,155.080302125,2370.513189625,9731.75,,2023-06-23,2023,2023-06,0.25,68.9655172413793,2370.513189625,12102.263189625,25-50,Q4,NORMAL_STRATEGY
A,2023-06-22 00:00:00,2023-06-23 00:00:00,TOP,SELL,31734,LIMIT,IOC,44.0,44.0,FILLED,,1396296.0,2192.18472,153.4529304,2345.6376504,7933.5,,2023-06-23,2023,2023-06,0.25,56.81818181818182,2345.6376504,10279.1376504,25-50,Q4,NORMAL_STRATEGY
A,2023-06-22 00:00:00,2023-06-23 00:00:00,IVL,BUY,42001,LIMIT,IOC,34.25,34.25,FILLED,,1438534.25,2258.4987725,158.094914075,2416.593686575,10500.25,,2023-06-23,2023,2023-06,0.25,72.99270072992701,2416.593686575,12916.843686575,25-50,Q4,NORMAL_STRATEGY
A,2023-06-22 00:00:00,2023-06-23 00:00:00,OSP,BUY,94778,LIMIT,IOC,30.25,30.25,FILLED,,2867034.5,4501.244165,315.08709155,4816.33125655,23694.5,,2023-06-23,2023,2023-06,0.25,82.64462809917356,4816.33125655,28510.831256550002,25-50,Q4,NORMAL_STRATEGY
A,2023-06-27 00:00:00,2023-06-28 00:00:00,KTB,SELL,74479,LIMIT,IOC,19.19999923706055,19.19999923706055,FILLED,,1429996.7431770323,2245.0948867879406,157.15664207515587,2402.2515288630966,7447.9,,2023-06-28,2023,2023-06,0.09999999999999999,52.083335402939134,2402.2515288630966,9850.151528863096,10-25,Q4,NORMAL_STRATEGY
A,2023-06-27 00:00:00,2023-06-28 00:00:00,IVL,SELL,83709,LIMIT,IOC,32.25,32.25,FILLED,,2699615.25,4238.3959425,296.687715975,4535.083658475,20927.25,,2023-06-28,2023,2023-06,0.25,77.51937984496124,4535.083658475,25462.333658475,25-50,Q4,NORMAL_STRATEGY
A,2023-06-30 00:00:00,2023-07-03 00:00:00,OSP,SELL,94778,LIMIT,IOC,29.75,29.75,FILLED,,2819645.5,4426.843435,309.87904045,4736.72247545,23694.5,,2023-07-03,2023,2023-07,0.25,84.03361344537815,4736.722475449999,28431.22247545,25-50,Q4,NORMAL_STRATEGY
A,2023-06-30 00:00:00,2023-07-03 00:00:00,HMPRO,BUY,195902,LIMIT,IOC,14.1,14.1,FILLED,,2762218.2,4336.682574,303.56778018,4640.25035418,19590.2,,2023-07-03,2023,2023-07,0.1,70.92198581560284,4640.250354180001,24230.45035418,10-25,Q4,NORMAL_STRATEGY
A,2023-07-05 00:00:00,2023-07-06 00:00:00,HMPRO,SELL,78214,LIMIT,IOC,13.799999618530272,13.799999618530272,FILLED,,1079353.1701637267,1694.5844771570507,118.62091340099356,1813.2053905580444,7821.4,,2023-07-06,2023,2023-07,0.09999999999999999,72.46377011903874,1813.2053905580442,9634.605390558045,10-25,Q4,NORMAL_STRATEGY
A,2023-07-05 00:00:00,2023-07-06 00:00:00,PTTGC,BUY,42519,LIMIT,IOC,38.75,38.75,FILLED,,1647611.25,2586.7496625,181.072476375,2767.822138875,10629.75,,2023-07-06,2023,2023-07,0.25,64.51612903225806,2767.822138875,13397.572138874999,25-50,Q4,NORMAL_STRATEGY
A,2023-07-10 00:00:00,2023-07-11 00:00:00,HMPRO,SELL,117688,LIMIT,IOC,13.700000190734864,13.700000190734864,FILLED,,1612325.6224472043,2531.3512272421112,177.1945859069478,2708.5458131490586,11768.8,,2023-07-11,2023,2023-07,0.09999999999999999,72.9926997137042,2708.545813149059,14477.345813149059,10-25,Q4,NORMAL_STRATEGY
A,2023-07-10 00:00:00,2023-07-11 00:00:00,PTTGC,BUY,165403,LIMIT,IOC,39.5,39.5,FILLED,,6533418.5,10257.467045,718.02269315,10975.48973815,41350.75,,2023-07-11,2023,2023-07,0.25,63.291139240506325,10975.48973815,52326.23973815,25-50,Q4,NORMAL_STRATEGY
A,2023-07-13 00:00:00,2023-07-14 00:00:00,PTTGC,SELL,138125,LIMIT,IOC,39.75,39.75,FILLED,,5490468.75,8620.0359375,603.402515625,9223.438453125,34531.25,,2023-07-14,2023,2023-07,0.25,62.89308176100629,9223.438453125,43754.688453124996,25-50,Q4,NORMAL_STRATEGY
A,2023-07-13 00:00:00,2023-07-14 00:00:00,KTB,BUY,143334,LIMIT,IOC,19.6,19.6,FILLED,,2809346.4,4410.673848,308.74716936,4719.42101736,14333.4,,2023-07-14,2023,2023-07,0.09999999999999999,51.02040816326531,4719.42101736,19052.821017360002,10-25,Q4,NORMAL_STRATEGY
A,2023-07-18 00:00:00,2023-07-19 00:00:00,PTTGC,SELL,27347,LIMIT,IOC,38.5,38.5,FILLED,,1052859.5,1652.989415,115.70925905,1768.69867405,6836.75,,2023-07-19,2023,2023-07,0.25,64.93506493506494,1768.69867405,8605.44867405,25-50,Q4,NORMAL_STRATEGY
A,2023-07-18 00:00:00,2023-07-19 00:00:00,KTB,SELL,62180,LIMIT,IOC,20.19999923706055,20.19999923706055,FILLED,,1256035.9525604248,1971.9764455198667,138.03835118639068,2110.0147967062576,6218.0,,2023-07-19,2023,2023-07,0.1,49.50495236481591,2110.0147967062576,8328.014796706258,10-25,Q4,NORMAL_STRATEGY
A,2023-07-18 00:00:00,2023-07-19 00:00:00,BDMS,BUY,57087,LIMIT,IOC,29.0,29.0,FILLED,,1655523.0,2599.17111,181.9419777,2781.1130877,14271.75,,2023-07-19,2023,2023-07,0.25,86.20689655172414,2781.1130877,17052.8630877,25-50,Q4,NORMAL_STRATEGY
A,2023-07-18 00:00:00,2023-07-19 00:00:00,TOP,BUY,35038,LIMIT,IOC,47.25,47.25,FILLED,,1655545.5,2599.206435,181.94445045,2781.15088545,8759.5,,2023-07-19,2023,2023-07,0.25,52.910052910052904,2781.1508854500003,11540.65088545,25-50,Q4,NORMAL_STRATEGY
A,2023-07-21 00:00:00,2023-07-24 00:00:00,PTTGC,SELL,42450,LIMIT,IOC,36.75,36.75,FILLED,,1560037.5,2449.258875,171.44812125,2620.70699625,10612.5,,2023-07-24,2023,2023-07,0.25,68.02721088435374,2620.70699625,13233.206996249999,25-50,Q4,NORMAL_STRATEGY
A,2023-07-21 00:00:00,2023-07-24 00:00:00,KTB,SELL,36139,LIMIT,IOC,20.10000076293945,20.10000076293945,FILLED,,726393.927571869,1140.438466287834,79.83069264014838,1220.2691589279823,3613.9,,2023-07-24,2023,2023-07,0.1,49.75124189267734,1220.2691589279823,4834.169158927983,10-25,Q4,NORMAL_STRATEGY
A,2023-07-21 00:00:00,2023-07-24 00:00:00,BDMS,SELL,25577,LIMIT,IOC,28.5,28.5,FILLED,,728944.5,1144.442865,80.11100055,1224.55386555,6394.25,,2023-07-24,2023,2023-07,0.25,87.71929824561403,1224.55386555,7618.80386555,25-50,Q4,NORMAL_STRATEGY
A,2023-07-21 00:00:00,2023-07-24 00:00:00,TOP,SELL,16001,LIMIT,IOC,47.5,47.5,FILLED,,760047.5,1193.274575,83.52922025,1276.80379525,4000.25,,2023-07-24,2023,2023-07,0.25,52.63157894736842,1276.80379525,5277.05379525,25-50,Q4,NORMAL_STRATEGY
A,2023-07-21 00:00:00,2023-07-24 00:00:00,BGRIM,BUY,24865,LIMIT,IOC,36.75,36.75,FILLED,,913788.75,1434.6483375,100.425383625,1535.073721125,6216.25,,2023-07-24,2023,2023-07,0.25,68.02721088435374,1535.073721125,7751.323721125,25-50,Q4,NORMAL_STRATEGY
A,2023-07-21 00:00:00,2023-07-24 00:00:00,COM7,BUY,32063,LIMIT,IOC,28.5,28.5,FILLED,,913795.5,1434.658935,100.42612545,1535.08506045,8015.75,,2023-07-24,2023,2023-07,0.25,87.71929824561403,1535.08506045,9550.83506045,25-50,Q4,NORMAL_STRATEGY
A,2023-07-21 00:00:00,2023-07-24 00:00:00,HMPRO,BUY,64809,LIMIT,IOC,14.1,14.1,FILLED,,913806.9,1434.676833,100.42737831,1535.10421131,6480.9,,2023-07-24,2023,2023-07,0.09999999999999999,70.92198581560284,1535.10421131,8016.00421131,10-25,Q4,NORMAL_STRATEGY
A,2023-07-21 00:00:00,2023-07-24 00:00:00,LH,BUY,106878,LIMIT,IOC,8.55,8.55,FILLED,,913806.9,1434.676833,100.42737831,1535.10421131,5343.9,,2023-07-24,2023,2023-07,0.049999999999999996,58.47953216374269,1535.10421131,6879.00421131,5-10,Q4,NORMAL_STRATEGY
A,2023-07-21 00:00:00,2023-07-24 00:00:00,RATCH,BUY,24368,LIMIT,IOC,37.5,37.5,FILLED,,913800.0,1434.666,100.42662,1535.09262,6092.0,,2023-07-24,2023,2023-07,0.25,66.66666666666667,1535.09262,7627.092619999999,25-50,Q4,NORMAL_STRATEGY
A,2023-07-26 00:00:00,2023-07-27 00:00:00,KTB,SELL,8860,LIMIT,IOC,20.4,20.4,FILLED,,180744.0,283.76808,19.8637656,303.6318456,886.0,,2023-07-27,2023,2023-07,0.1,49.01960784313725,303.6318456,1189.6318456,10-25,Q2,NORMAL_STRATEGY
A,2023-07-26 00:00:00,2023-07-27 00:00:00,BDMS,SELL,5377,LIMIT,IOC,28.0,28.0,FILLED,,150556.0,236.37292,16.5461044,252.9190244,1344.25,,2023-07-27,2023,2023-07,0.25,89.28571428571428,252.91902439999998,1597.1690244,25-50,Q2,NORMAL_STRATEGY
A,2023-07-26 00:00:00,2023-07-27 00:00:00,TOP,SELL,4141,LIMIT,IOC,49.5,49.5,FILLED,,204979.5,321.817815,22.52724705,344.34506205,1035.25,,2023-07-27,2023,2023-07,0.25,50.50505050505051,344.34506205,1379.59506205,25-50,Q2,NORMAL_STRATEGY
A,2023-07-26 00:00:00,2023-07-27 00:00:00,COM7,SELL,5224,LIMIT,IOC,27.25,27.25,FILLED,,142354.0,223.49578,15.6447046,239.1404846,1306.0,,2023-07-27,2023,2023-07,0.25,91.74311926605505,239.1404846,1545.1404846,25-50,Q2,NORMAL_STRATEGY
A,2023-07-26 00:00:00,2023-07-27 00:00:00,LH,SELL,20273,LIMIT,IOC,8.500000190734863,8.500000190734863,FILLED,,172320.5038667679,270.5431910708256,18.938023374957787,289.48121444578334,1013.65,,2023-07-27,2023,2023-07,0.049999999999999996,58.823528091800284,289.4812144457834,1303.1312144457834,5-10,Q2,NORMAL_STRATEGY
A,2023-07-26 00:00:00,2023-07-27 00:00:00,RATCH,SELL,24368,LIMIT,IOC,34.5,34.5,FILLED,,840696.0,1319.89272,92.3924904,1412.2852104,6092.0,,2023-07-27,2023,2023-07,0.25,72.46376811594203,1412.2852104,7504.2852104,25-50,Q4,NORMAL_STRATEGY
A,2023-07-26 00:00:00,2023-07-27 00:00:00,GLOBAL,BUY,50827,LIMIT,IOC,14.653570747375488,14.653570747375488,FILLED,,744797.0403768539,1169.3313533916605,81.85319473741625,1251.1845481290768,5082.7,,2023-07-27,2023,2023-07,0.09999999999999999,68.24275238027592,1251.1845481290768,6333.884548129076,10-25,Q4,NORMAL_STRATEGY
A,2023-07-26 00:00:00,2023-07-27 00:00:00,IVL,BUY,21746,LIMIT,IOC,34.25,34.25,FILLED,,744800.5,1169.336785,81.85357495,1251.19035995,5436.5,,2023-07-27,2023,2023-07,0.25,72.99270072992701,1251.19035995,6687.69035995,25-50,Q4,NORMAL_STRATEGY
A,2023-07-26 00:00:00,2023-07-27 00:00:00,PTTGC,BUY,19220,LIMIT,IOC,38.75,38.75,FILLED,,744775.0,1169.29675,81.8507725,1251.1475225,4805.0,,2023-07-27,2023,2023-07,0.25,64.51612903225806,1251.1475225,6056.1475224999995,25-50,Q4,NORMAL_STRATEGY
A,2023-08-02 00:00:00,2023-08-03 00:00:00,BGRIM,SELL,3963,LIMIT,IOC,38.0,38.0,FILLED,,150594.0,236.43258,16.5502806,252.9828606,990.75,,2023-08-03,2023,2023-08,0.25,65.78947368421052,252.9828606,1243.7328606,25-50,Q2,NORMAL_STRATEGY
A,2023-08-02 00:00:00,2023-08-03 00:00:00,COM7,SELL,26839,LIMIT,IOC,27.25,27.25,FILLED,,731362.75,1148.2395175,80.376766225,1228.616283725,6709.75,,2023-08-03,2023,2023-08,0.25,91.74311926605505,1228.616283725,7938.366283724999,25-50,Q4,NORMAL_STRATEGY
A,2023-08-02 00:00:00,2023-08-03 00:00:00,HMPRO,SELL,7327,LIMIT,IOC,13.799999618530272,13.799999618530272,FILLED,,101112.5972049713,158.74677761180493,11.112274432826347,169.85905204463128,732.7,,2023-08-03,2023,2023-08,0.1,72.46377011903874,169.85905204463128,902.5590520446314,10-25,Q2,NORMAL_STRATEGY
A,2023-08-02 00:00:00,2023-08-03 00:00:00,LH,SELL,86605,LIMIT,IOC,8.45,8.45,FILLED,,731812.25,1148.9452325,80.426166275,1229.371398775,4330.25,,2023-08-03,2023,2023-08,0.05,59.171597633136095,1229.371398775,5559.621398775,5-10,Q4,NORMAL_STRATEGY
A,2023-08-02 00:00:00,2023-08-03 00:00:00,BDMS,BUY,2353,LIMIT,IOC,28.25,28.25,FILLED,,66472.25,104.3614325,7.305300275,111.666732775,588.25,,2023-08-03,2023,2023-08,0.25,88.49557522123894,111.666732775,699.916732775,25-50,Q2,NORMAL_STRATEGY
A,2023-08-02 00:00:00,2023-08-03 00:00:00,GLOBAL,BUY,4091,LIMIT,IOC,14.653570747375488,14.653570747375488,FILLED,,59947.75792751312,94.1179799461956,6.588258596233692,100.70623854242928,409.1,,2023-08-03,2023,2023-08,0.1,68.24275238027592,100.70623854242929,509.8062385424293,10-25,Q2,NORMAL_STRATEGY
A,2023-08-02 00:00:00,2023-08-03 00:00:00,IVL,BUY,1412,LIMIT,IOC,34.75,34.75,FILLED,,49067.0,77.03519,5.3924633,82.4276533,353.0,,2023-08-03,2023,2023-08,0.25,71.94244604316548,82.4276533,435.4276533,25-50,Q1,NORMAL_STRATEGY
A,2023-08-02 00:00:00,2023-08-03 00:00:00,PTTGC,BUY,1025,LIMIT,IOC,39.75,39.75,FILLED,,40743.75,63.9676875,4.477738125,68.445425625,256.25,,2023-08-03,2023,2023-08,0.25,62.89308176100629,68.445425625,324.695425625,25-50,Q1,NORMAL_STRATEGY
A,2023-08-02 00:00:00,2023-08-03 00:00:00,RATCH,BUY,22048,LIMIT,IOC,36.5,36.5,FILLED,,804752.0,1263.46064,88.4422448,1351.9028848,5512.0,,2023-08-03,2023,2023-08,0.25,68.4931506849315,1351.9028848,6863.9028848,25-50,Q4,NORMAL_STRATEGY
A,2023-08-02 00:00:00,2023-08-03 00:00:00,SCGP,BUY,20373,LIMIT,IOC,39.5,39.5,FILLED,,804733.5,1263.431595,88.44021165,1351.87180665,5093.25,,2023-08-03,2023,2023-08,0.25,63.291139240506325,1351.87180665,6445.1218066500005,25-50,Q4,NORMAL_STRATEGY
A,2023-08-02 00:00:00,2023-08-03 00:00:00,TOP,BUY,730,LIMIT,IOC,51.5,51.5,FILLED,,37595.0,59.02415,4.1316905,63.1558405,182.5,,2023-08-03,2023,2023-08,0.25,48.543689320388346,63.1558405,245.6558405,50-100,Q1,NORMAL_STRATEGY
A,2023-08-07 00:00:00,2023-08-08 00:00:00,HMPRO,SELL,57482,LIMIT,IOC,13.599999809265135,13.599999809265135,FILLED,,781755.1890361785,1227.3556467868004,85.91489527507603,1313.2705420618763,5748.2,,2023-08-08,2023,2023-08,0.09999999999999999,73.52941279592814,1313.2705420618765,7061.470542061877,10-25,Q4,NORMAL_STRATEGY
A,2023-08-07 00:00:00,2023-08-08 00:00:00,IVL,SELL,23158,LIMIT,IOC,33.25,33.25,FILLED,,770003.5,1208.905495,84.62338465,1293.52887965,5789.5,,2023-08-08,2023,2023-08,0.25,75.18796992481202,1293.52887965,7083.02887965,25-50,Q4,NORMAL_STRATEGY
A,2023-08-07 00:00:00,2023-08-08 00:00:00,RATCH,SELL,22048,LIMIT,IOC,35.75,35.75,FILLED,,788216.0,1237.49912,86.6249384,1324.1240584,5512.0,,2023-08-08,2023,2023-08,0.25,69.93006993006993,1324.1240584,6836.1240584,25-50,Q4,NORMAL_STRATEGY
A,2023-08-07 00:00:00,2023-08-08 00:00:00,BDMS,BUY,11380,LIMIT,IOC,28.5,28.5,FILLED,,324330.0,509.1981,35.643867,544.841967,2845.0,,2023-08-08,2023,2023-08,0.25,87.71929824561403,544.8419670000001,3389.8419670000003,25-50,Q3,NORMAL_STRATEGY
A,2023-08-07 00:00:00,2023-08-08 00:00:00,BGRIM,BUY,8998,LIMIT,IOC,38.0,38.0,FILLED,,341924.0,536.82068,37.5774476,574.3981276,2249.5,,2023-08-08,2023,2023-08,0.25,65.78947368421052,574.3981276000001,2823.8981276,25-50,Q3,NORMAL_STRATEGY
A,2023-08-07 00:00:00,2023-08-08 00:00:00,KTB,BUY,20092,LIMIT,IOC,20.200000381469728,20.200000381469728,FILLED,,405858.40766448976,637.1977000332489,44.603839002327426,681.8015390355763,2009.2,,2023-08-08,2023,2023-08,0.1,49.50494956016635,681.8015390355763,2691.0015390355766,10-25,Q3,NORMAL_STRATEGY
A,2023-08-07 00:00:00,2023-08-08 00:00:00,PTTGC,BUY,8338,LIMIT,IOC,39.75,39.75,FILLED,,331435.5,520.353735,36.42476145,556.77849645,2084.5,,2023-08-08,2023,2023-08,0.25,62.89308176100629,556.77849645,2641.27849645,25-50,Q3,NORMAL_STRATEGY
A,2023-08-07 00:00:00,2023-08-08 00:00:00,SCGP,BUY,8210,LIMIT,IOC,39.75,39.75,FILLED,,326347.5,512.365575,35.86559025,548.23116525,2052.5,,2023-08-08,2023,2023-08,0.25,62.89308176100629,548.23116525,2600.7311652500002,25-50,Q3,NORMAL_STRATEGY
A,2023-08-10 00:00:00,2023-08-11 00:00:00,KTB,SELL,6572,LIMIT,IOC,20.00000038146973,20.00000038146973,FILLED,,131440.00250701903,206.36080393601992,14.445256275521391,220.80606021154128,657.2,,2023-08-11,2023,2023-08,0.1,49.99999904632571,220.8060602115413,878.0060602115414,10-25,Q2,NORMAL_STRATEGY
A,2023-08-10 00:00:00,2023-08-11 00:00:00,BDMS,SELL,5852,LIMIT,IOC,29.0,29.0,FILLED,,169708.0,266.44156,18.6509092,285.0924692,1463.0,,2023-08-11,2023,2023-08,0.25,86.20689655172414,285.0924692,1748.0924691999999,25-50,Q2,NORMAL_STRATEGY
A,2023-08-10 00:00:00,2023-08-11 00:00:00,BGRIM,SELL,29900,LIMIT,IOC,37.25,37.25,FILLED,,1113775.0,1748.62675,122.4038725,1871.0306225,7475.0,,2023-08-11,2023,2023-08,0.25,67.11409395973155,1871.0306225,9346.0306225,25-50,Q4,NORMAL_STRATEGY
A,2023-08-10 00:00:00,2023-08-11 00:00:00,PTTGC,SELL,3653,LIMIT,IOC,39.75,39.75,FILLED,,145206.75,227.9745975,15.958221825,243.932819325,913.25,,2023-08-11,2023,2023-08,0.25,62.89308176100629,243.932819325,1157.182819325,25-50,Q2,NORMAL_STRATEGY
A,2023-08-10 00:00:00,2023-08-11 00:00:00,SCGP,SELL,28583,LIMIT,IOC,38.75,38.75,FILLED,,1107591.25,1738.9182625,121.724278375,1860.642540875,7145.75,,2023-08-11,2023,2023-08,0.25,64.51612903225806,1860.6425408750001,9006.392540875,25-50,Q4,NORMAL_STRATEGY
A,2023-08-10 00:00:00,2023-08-11 00:00:00,COM7,BUY,34902,LIMIT,IOC,28.75,28.75,FILLED,,1003432.5,1575.389025,110.27723175,1685.66625675,8725.5,,2023-08-11,2023,2023-08,0.25,86.95652173913044,1685.66625675,10411.16625675,25-50,Q4,NORMAL_STRATEGY
A,2023-08-10 00:00:00,2023-08-11 00:00:00,MTC,BUY,25729,LIMIT,IOC,39.0,39.0,FILLED,,1003431.0,1575.38667,110.2770669,1685.6637369,6432.25,,2023-08-11,2023,2023-08,0.25,64.1025641025641,1685.6637369,8117.9137369,25-50,Q4,NORMAL_STRATEGY
A,2023-08-10 00:00:00,2023-08-11 00:00:00,OSP,BUY,34305,LIMIT,IOC,29.25,29.25,FILLED,,1003421.25,1575.3713625,110.275995375,1685.647357875,8576.25,,2023-08-11,2023,2023-08,0.25,85.47008547008548,1685.6473578750001,10261.897357875001,25-50,Q4,NORMAL_STRATEGY
A,2023-08-10 00:00:00,2023-08-11 00:00:00,TOP,BUY,2785,LIMIT,IOC,54.5,54.5,FILLED,,151782.5,238.298525,16.68089675,254.97942175,696.25,,2023-08-11,2023,2023-08,0.25,45.87155963302752,254.97942175,951.22942175,50-100,Q2,NORMAL_STRATEGY
A,2023-08-16 00:00:00,2023-08-17 00:00:00,KTB,SELL,49675,LIMIT,IOC,19.69999923706055,19.69999923706055,FILLED,,978597.4621009825,1536.3980154985427,107.547861084898,1643.9458765834408,4967.5,,2023-08-17,2023,2023-08,0.1,50.76142328567983,1643.9458765834406,6611.445876583441,10-25,Q4,NORMAL_STRATEGY
A,2023-08-16 00:00:00,2023-08-17 00:00:00,BDMS,SELL,34014,LIMIT,IOC,28.0,28.0,FILLED,,952392.0,1495.25544,104.6678808,1599.9233208,8503.5,,2023-08-17,2023,2023-08,0.25,89.28571428571428,1599.9233207999998,10103.4233208,25-50,Q4,NORMAL_STRATEGY
A,2023-08-16 00:00:00,2023-08-17 00:00:00,PTTGC,SELL,24930,LIMIT,IOC,36.0,36.0,FILLED,,897480.0,1409.0436,98.633052,1507.676652,6232.5,,2023-08-17,2023,2023-08,0.25,69.44444444444444,1507.6766519999999,7740.176652,25-50,Q4,NORMAL_STRATEGY
A,2023-08-16 00:00:00,2023-08-17 00:00:00,COM7,BUY,19934,LIMIT,IOC,29.0,29.0,FILLED,,578086.0,907.59502,63.5316514,971.1266714,4983.5,,2023-08-17,2023,2023-08,0.25,86.20689655172414,971.1266714,5954.6266714,25-50,Q3,NORMAL_STRATEGY
A,2023-08-16 00:00:00,2023-08-17 00:00:00,GLOBAL,BUY,52947,LIMIT,IOC,14.74285659790039,14.74285659790039,FILLED,,780590.0282890318,1225.52634441378,85.7868441089646,1311.313188522745,5294.7,,2023-08-17,2023,2023-08,0.09999999999999999,67.82945987159745,1311.3131885227444,6606.013188522744,10-25,Q4,NORMAL_STRATEGY
A,2023-08-16 00:00:00,2023-08-17 00:00:00,MTC,BUY,17250,LIMIT,IOC,37.0,37.0,FILLED,,638250.0,1002.0525,70.143675,1072.196175,4312.5,,2023-08-17,2023,2023-08,0.25,67.56756756756756,1072.196175,5384.696175,25-50,Q3,NORMAL_STRATEGY
A,2023-08-16 00:00:00,2023-08-17 00:00:00,OSP,BUY,19601,LIMIT,IOC,29.5,29.5,FILLED,,578229.5,907.820315,63.54742205,971.36773705,4900.25,,2023-08-17,2023,2023-08,0.25,84.7457627118644,971.3677370500001,5871.61773705,25-50,Q3,NORMAL_STRATEGY
A,2023-08-21 00:00:00,2023-08-22 00:00:00,OSP,SELL,53906,LIMIT,IOC,29.25,29.25,FILLED,,1576750.5,2475.498285,173.28487995,2648.78316495,13476.5,,2023-08-22,2023,2023-08,0.25,85.47008547008548,2648.7831649500004,16125.28316495,25-50,Q4,NORMAL_STRATEGY
A,2023-08-21 00:00:00,2023-08-22 00:00:00,COM7,BUY,11152,LIMIT,IOC,31.25,31.25,FILLED,,348500.0,547.145,38.30015,585.44515,2788.0,,2023-08-22,2023,2023-08,0.25,80.0,585.44515,3373.44515,25-50,Q3,NORMAL_STRATEGY
A,2023-08-21 00:00:00,2023-08-22 00:00:00,MTC,BUY,7625,LIMIT,IOC,40.75,40.75,FILLED,,310718.75,487.8284375,34.147990625,521.976428125,1906.25,,2023-08-22,2023,2023-08,0.25,61.34969325153374,521.976428125,2428.226428125,25-50,Q3,NORMAL_STRATEGY
A,2023-08-24 00:00:00,2023-08-25 00:00:00,TOP,SELL,18411,LIMIT,IOC,51.75,51.75,FILLED,,952769.25,1495.8477225,104.709340575,1600.557063075,4602.75,,2023-08-25,2023,2023-08,0.25,48.30917874396135,1600.5570630749999,6203.307063075,50-100,Q4,NORMAL_STRATEGY
A,2023-08-24 00:00:00,2023-08-25 00:00:00,GLOBAL,SELL,6204,LIMIT,IOC,16.06071319580078,16.06071319580078,FILLED,,99640.66466674805,156.43584352679443,10.950509046875608,167.38635257367005,620.4,,2023-08-25,2023,2023-08,0.09999999999999999,62.2637356018199,167.38635257367002,787.78635257367,10-25,Q2,NORMAL_STRATEGY
A,2023-08-24 00:00:00,2023-08-25 00:00:00,COM7,SELL,14330,LIMIT,IOC,31.5,31.5,FILLED,,451395.0,708.69015,49.6083105,758.2984605,3582.5,,2023-08-25,2023,2023-08,0.25,79.36507936507937,758.2984605,4340.7984605,25-50,Q3,NORMAL_STRATEGY
A,2023-08-24 00:00:00,2023-08-25 00:00:00,MTC,SELL,9017,LIMIT,IOC,39.25,39.25,FILLED,,353917.25,555.6500825,38.895505775,594.545588275,2254.25,,2023-08-25,2023,2023-08,0.25,63.69426751592357,594.545588275,2848.7955882750002,25-50,Q3,NORMAL_STRATEGY
